year,word,frequency
1972,pysäkit,5
1972,oppiaineet taitoaineet musiikki,3
1972,suojatiet,2
1972,"Helsinki, Porthaninkatu 8.",7
1972,asukkaat,3
1972,käsityö kudonta,1
1972,1972 jälk.,1
1972,koristelu,1
1972,pannuhuoneet,1
1972,"Helsinki, Luotsikatu 4",1
1972,"Helsinki, Luotsikatu 5",1
1972,"Helsinki, Merimiehenkatu 7, Ratakatu 2-6",2
1972,maankäyttö,7
1972,näkövammaiset sokeat,1
1972,sohvat,1
1972,"Helsinki, Kaivopuiston väylä. Eteläsatama",5
1972,lahjat liikelahjat,1
1972,"Helsinki, Porkkalankatu 11",3
1972,"Helsinki, Eläintarhantie",15
1972,näyteikkunat,5
1972,myyjät,1
1972,lumi,13
1972,opettajat,1
1972,alueet asuinalueet,62
1972,huonekalut kaapit tuolit,1
1972,tiet,6
1972,pesutilat,4
1972,puutalot asuinrakennukset,2
1972,Pelastusarmeija,4
1972,"Helsinki, Stenbäckinkatu. Topeliuksenkatu",6
1972,oppilaat,6
1972,jalkineet,1
1972,"Helsinki, Kanavapuisto",3
1972,"Helsinki, Korkeavuorenkatu 23, 25",2
1972,halot,2
1972,"Helsinki, Kettutie 8",1
1972,autot,15
1972,toimistorakennukset,1
1972,"Helsinki, Sörnäisten rantatie",2
1972,ovet,1
1972,"Helsinki, Kaisaniemi. Puutarhakatu",1
1972,lautapelit shakki,1
1972,197206,9
1972,197205,14
1972,197203,15
1972,197202,11
1972,197201,2
1972,Helsinki -- Suomenlinna,3
1972,"Helsinki, Vilhonkatu 11",2
1972,yliopistot,2
1972,kaupunkiympäristö,147
1972,"Helsinki, Merikatu",2
1972,"Helsinki, Merikatu. Laivurinkatu",3
1972,liikenneväylät metro,3
1972,miehet,6
1972,"Helsinki, Cygnaeuksen 4, 2, Nervanderinkatu 13",2
1972,"Helsinki, Kaivokatu 1. Kaivokatu 8.",1
1972,näkövammaiset,2
1972,rakennukset tiilirakennukset teollisuusrakennukset,6
1972,majoitusliikkeet hotellit,5
1972,ratapihat,5
1972,autot linja-autot,1
1972,vaa'at,1
1972,rakennukset kirkkorakennukset liikerakennukset,4
1972,19721228,1
1972,liikennevalot,4
1972,"Helsinki, Mannerheimintie 20.  Simonkatu 2.",3
1972,"Helsinki, Metsäpurontie",4
1972,pioneerit,5
1972,matkustajat,1
1972,asiakkaat,5
1972,edustustilaisuudet,1
1972,"Helsinki, Tehtaankatu 30 - Laivurinkatu 37",1
1972,vesiväylät,1
1972,kengät,1
1972,"Helsinki, Laivurinkatu 33",1
1972,"Helsinki, Metsäpurontie. Pakilantie",5
1972,1972 - 1973,17
1972,rakennukset asuinrakennukset piharakenukset puurakennukset,2
1972,juhlasalit,3
1972,lauteet,6
1972,kauhakuormaajat,2
1972,kirjahyllyt,2
1972,seinämaalaukset,1
1972,"Helsinki, Karamzininkatu 2",1
1972,tupakka,1
1972,kirjastorakennukset,1
1972,lasimaalaukset,1
1972,rautatieasemat,1
1972,kodit,3
1972,valaisimet,3
1972,"Helsinki, Sepänkatu 5-3, 1",1
1972,rakennukset teollisuusrakennukset,3
1972,kaapit,1
1972,risteykset,6
1972,mainokset,5
1972,reliefit,1
1972,porrashuoneet,2
1972,portaat,4
1972,seurustelu,1
1972,leikit ulkoleikit,2
1972,esikaupungit,17
1972,maatalousrakennukset,4
1972,kangaspuut,1
1972,"Helsinki, Karamzininkatu 2.  Mannerheimintie 13",3
1972,rannat,1
1972,puu,1
1972,asemat linja-autoasemat,2
1972,"Helsinki, Snellmaninkatu 3-5",2
1972,yö,2
1972,rautatiet,6
1972,jalkakäytävät,3
1972,kirkkorakennukset,10
1972,"Helsinki, Ehrehsvärdintie 31-35",3
1972,laiturit,2
1972,kampaajat,1
1972,vuotuisjuhlat vappu,15
1972,1972 syksy,5
1972,olut,1
1972,korituolit,1
1972,kirjoituspöydät,1
1972,alueet,3
1972,linnut -- muutto,1
1972,nosturit,3
1972,koulurakennukset,10
1972,uimalat,2
1972,tiilikatot,1
1972,orvot,4
1972,alueet asuinalueet lähiöt,12
1972,kerrostaloalueet,5
1972,alueet ranta-alueet,10
1972,Suomenlinna,2
1972,Autot,1
1972,linja-autoliikenne,4
1972,"Helsinki, Paloheinäntie",2
1972,"Helsinki, Neljäs linja 24, 26. Kolmas linja 21, 23, 25, 28, 30, 31, 32. Castreninkatu 3. Wallininkuja 2. Toinen linja 8, 10, 23, 25, 27, 29, 31. Wallininkatu 5, 7.",4
1972,liikuntatilat urheilukentät,27
1972,Helsinki,1
1972,"Helsinki, Koskelantie",2
1972,"Helsinki, Iso Roobertinkatu 25",4
1972,huolto,2
1972,liikennealueet rautatiet,1
1972,vierailut,1
1972,patsaat,1
1972,pojat,1
1972,läksyt,4
1972,rakennukset puutalot asuinrakennukset,4
1972,vesialueet,1
1972,kunnossapito,2
1972,"Helsinki, Seurasaari",4
1972,"Helsinki, Sepänkatu 13, 11",2
1972,"Helsinki, Töölönkatu 8, 10",3
1972,"Helsinki, Helsinki",7
1972,muistomerkit,2
1972,puut,8
1972,"Helsinki,",34
1972,"Helsinki, Kauriintie 5",17
1972,sisäänkäynnit,3
1972,kerrossängyt,4
1972,"Helsinki, Eläintarhantie 7",2
1972,liikuntavälineet mailat suojat,2
1972,laivat matkustajalaivat,6
1972,"Helsinki, Castréninkatu 22, 24",2
1972,19720611,1
1972,leikkikalut nalle,4
1972,Eteläsatama,2
1972,pysäköintialueet,2
1972,oppilaitokset korkeakoulut,2
1972,liputus,12
1972,poliisi,1
1972,valvonta,1
1972,"Helsinki, Sepänkatu 17, Pursimiehenkatu 31-29",3
1972,käsityöt,1
1972,liikehuoneistot,9
1972,sillat jalankulkusillat,6
1972,kerrostalot,12
1972,"Helsinki, Karamzininkatu 4. Mannerheimintie  13e",1
1972,rakennukset asuirakennukset kerrostalot,7
1972,"Helsinki, Unioninkatu. Pitkäsilta",1
1972,19720501,5
1972,kankaankudonta,1
1972,kivirakennukset,4
1972,"Helsinki, Laajasalontie",3
1972,rakennukset maatalousrakennukset,6
1972,"Helsinki, Kirkkokatu 12 - Ritarikatu 8",1
1972,turkikset,2
1972,autot henkilöautot linja-autot,1
1972,huoneet pukuhuoneet,1
1972,ravintolat,7
1972,"Helsinki, Keskuskatu 5, 7",1
1972,rakentaminen,26
1972,asuinrakennukset,17
1972,vallit,1
1972,satamat,36
1972,pilarit,1
1972,puhelimet,2
1972,"Helsinki, Paciuksentie",1
1972,huoltamot,2
1972,oppiaineet taitoaineet tekstiilityö,1
1972,oppiaineet,1
1972,linnoitukset,1
1972,asuntolat,1
1972,valokuvaus,1
1972,"Helsinki, Kustaanmiekka",3
1972,vesiliikenne,8
1972,liikennealueet satamat,4
1972,ajoratamerkinnät,1
1972,kadut,24
1972,museot,8
1972,postilaitokset,2
1972,pesualtaat,5
1972,raiteet,3
1972,"Helsinki, Runebergin esplanadi",1
1972,"Helsinki, Ehrenströmintie",12
1972,"Helsinki, Meritullinkatu 8",2
1972,valaistus,2
1972,pukeutuminen,1
1972,katuvalaistus,5
1972,"Helsinki, Mannerheimintie 11.  Postikatu 1.",2
1972,rakennukset tiilirakennukset,1
1972,purkutyömaat,4
1972,"Helsinki, Merikatu. Ehrenströmintie",4
1972,Helsinki Suomenlinna,1
1972,hiustenhoito,1
1972,saaret,45
1972,rakentaminen talonrakennus,2
1972,"Helsinki, Suomenlinna",1
1972,liikenne joukkoliikenne linja-autoliikenne,1
1972,rakentaminen talonrakentaminen,4
1972,"Helsinki, Eteläsatama Olympialaituri",5
1972,kartanot,9
1972,pylväät,3
1972,lapset kasvattilapset,4
1972,rangaistuslaitokset vankilat,2
1972,kalastajat,1
1972,kemianteollisuus,1
1972,jugend,2
1972,leikkipaikat,3
1972,talvi,18
1972,"Helsinki, Agricolankatu 15",10
1972,jalankulkijat,15
1972,ympäristö kaupunkiympäristö,5
1972,rakennukset,6
1972,lentokoneet,2
1972,lastenvaatteet,1
1972,"Helsinki, Olympiastadion",24
1972,huonekalut pöydät tuolit,1
1972,"Helsinki, Hakaniemenranta",6
1972,"Helsinki, Sörnäisten rantatie - Pääskylänkatu",1
1972,telakat,2
1972,lastenkodit,4
1972,nuket,1
1972,"Helsinki, Simonkatu 8, 10.  - Yrjönkatu 31, 38.",1
1972,opetustilat,2
1972,peseytymistilat,1
1972,rakennukset asuinrakennukset hallintorakennukset,1
1972,"Helsinki, Kauppatori",1
1972,vaatetusteollisuus,1
1972,huonekalut kaapit sängyt,1
1972,"Helsinki, Sörnäisten rantatie 29-27. Vilhovuorenkatu 11, 12",4
1972,terminaalit,3
1972,"Helsinki, Siilitie",3
1972,"Helsinki, Porthaninkatu 12",2
1972,vapaa-aika,1
1972,linja-autot,8
1972,"Helsinki, Runebergin esplanadi. Pohjoisesplanadi",4
1972,kartat,1
1972,"Helsinki, Korkeavuorenkatu 36",1
1972,"Helsinki, Kaisaniemenlahti. Siltavuorensalmi",2
1972,koira,1
1972,"Helsinki, Viides linja 5-1, 6-2",1
1972,"Helsinki, Merisatamanranta",4
1972,venesatamat,2
1972,vaatteet lastenvaatteet,2
1972,liikennemerkit,8
1972,rantaviiva,4
1972,pellot,7
1972,polttopuu,1
1972,lukeminen,1
1972,1972,371
1972,"Helsinki, Ehrensvärdintie 31-35",4
1972,satamat venesatamat,17
1972,autot henkilöautot,3
1972,ilmapallot,1
1972,"Helsinki, Castreninkatu 13",1
1972,vaatekaupat,2
1972,"Helsinki, Castreninkatu 14",2
1972,"Helsinki, Valkosaari",4
1972,sillat,13
1972,raitiovaunut,2
1972,"Helsinki, Weckstöminpolku",4
1972,lahdet,22
1972,"Helsinki, Töölönlahti. Hesperian puisto",5
1972,ajoneuvot,5
1972,oppiaineet tekstiilityö,1
1972,parvekkeet,1
1972,linnut,1
1972,"Helsinki, Tove Janssonin puisto",4
1972,keittiöt,1
1972,"Helsinki, Pohjoisranta 20a",2
1972,päähineet,2
1972,eväät,1
1972,ammattiyhdistysliike,1
1972,"Helsinki, Hakaniementori",1
1972,pienyritykset,1
1972,"Helsinki, Kasarmikatu 2 B",3
1972,"Helsinki, Pohjoinen Rautatiekatu 13",2
1972,rakennukset asuinrakennukset kerrostalot,33
1972,lentokentät,2
1972,julkiset palvelut,5
1972,hajotus purkaminen,1
1972,lapset,16
1972,rauniot,3
1972,asemat rautatieasemat,4
1972,kilvet,2
1972,laivat,35
1972,nurmikot,1
1972,koivu,1
1972,vaa?at,1
1972,ihmiset,1
1972,jääkiekko,2
1972,pääsyliput,1
1972,"Helsinki, Juhana Herttuan tie. Koskelantie",1
1972,"Helsinki, Kristianinkatu 7",1
1972,kirjat,1
1972,rakennukset liikerakennukset,11
1972,myymälät,5
1972,vesikulkuneuvot,10
1972,joukkoliikenne,5
1972,pulpetit,4
1972,koulut,29
1972,oppiaineet taitoaineet käsityö,1
1972,kirkot,2
1972,aukiot torit,1
1972,vuodenajat talvi,8
1972,puurakennukset,2
1972,kaupunginosat lähiöt,19
1972,koulut kansakoulu,2
1972,vammaisuus,1
1972,"Helsinki, Itäväylä",2
1972,"Helsinki, Siltasaarenkatu.",1
1972,19720301,2
1972,leipomot,3
1972,puistot,16
1972,"Helsinki, Tuomarinkyläntie 7",5
1972,"Helsinki, Säveltäjäntie,Eskolantie",2
1972,työntekijät,2
1972,puistoa,2
1972,kerhot,1
1972,mielenosoitukset,1
1972,varikot,2
1972,arkkitehtuuri,2
1972,suihkut,2
1972,asuinalueet,41
1972,rakennukset asuinrakennukset,30
1972,ammattikoulut,2
1972,laivaliikenne,10
1972,"Helsinki, Katajanokankatu 6",1
1972,työväenliike,14
1972,rakennukset julkiset rakennukset,23
1972,urheilukentät,5
1972,nuoret,1
1972,19720412,3
1972,"Helsinki, Hallituskatu 7",2
1972,maanviljelys,3
1972,kukkahuivit,1
1972,"Helsinki, Sörnäisten rantatie 29-27",2
1972,"Helsinki, Fabianinkatu 10",1
1972,"Helsinki, Mannerheimintie 15b",5
1972,ammattikoulutus,1
1972,sairaalat,8
1972,rakennukset puurakennukset,3
1972,matkustajalaivat,10
1972,henkilöautot,13
1972,naiset,4
1972,19720813,6
1972,askartelu,1
1972,"Helsinki, Mannerheimintie",8
1972,festivaalit,1
1972,"Helsinki, Kustaa Vaasan tie 2",3
1972,"Helsinki, Kaarlenkatu 9, 7, 5, 3, 1, Franzéninkatu 25, 26, 24, Fleminginkatu 2, 4, 6, 8, Agricolankatu 13, 11",3
1972,rakennukset liikerakennukset teatterirakennukset,4
1972,"Helsinki, Rautatientori",1
1972,eteiset,2
1972,liikuntatilat voimistelusalit,1
1972,liikenne lentoliikenne,2
1972,liikenne,17
1972,"Helsinki, Kasarmikatu 4",2
1972,ruoat,1
1972,saunat,13
1972,"Helsinki, Snellmaninkatu 19",6
1972,ranta-alueet,43
1972,"Helsinki, Eteläsatama",18
1972,opasteet,2
1972,lastenhoito päivähoito päiväkodit,1
1972,maalaukset,1
1972,sisäpihat,1
1972,sokeat,6
1972,leipomotuotteet,1
1972,sokeus,8
1972,muurit,1
1972,asuinrakennukset kerrostalot,8
1972,kulkueet,11
1972,kaupunkiliikenne,4
1972,197212,1
1972,"Helsinki, Ahtaajankatu. Saukonkatu",4
1809,Suomen sota,3
1809,venäläiset,8
1809,ratsukot,5
1809,sota,3
1809,linnoitukset,8
1809,univormut,3
1809,sotilaat upseerit,3
1809,veneet soutuveneet,5
1809,sota Suomen sota,5
1809,1809 n,5
1809,kalastajat,8
1809,kotieläimet hevoset,5
1809,sotilaat upseerit sotamiehet,5
1809,laivat purjelaivat sotalaivat,3
1809,1809 n.,3
1809,veneet,3
1809,laivat purjelaivat,5
1809,myllyt tuulimyllyt,5
1809,naiset,3
1809,miehet,3
1808,merenkulku,6
1808,saaristot,6
1808,vesiväylät,4
1808,linnoitukset,4
1808,historialliset kartat,6
1808,kartat,6
1808,asuinalueet,6
1808,meriliikenne,6
1808,1808,4
1808,paikannimet,2
1808,Helsinki,6
1808,rannikot,6
1808,Suomenlinna,4
1808,laivaväylät,2
1808,"1808 kopio, jälkipainos",2
1808,nimet,4
1808,aluerakentaminen,6
2002,ikkunat,16
2002,lemmikkieläimet aavikkorotta,2
2002,ovet,7
2002,tartuntataudit,1
2002,arkistot,1
2002,20020429,1
2002,pukukaapit,1
2002,ammatit hallintopäällikkö,1
2002,paloasemat,2
2002,20020308,5
2002,miehet,2
2002,mainokset,6
2002,keittiöt,1
2002,lemmikkieläimet kalat,3
2002,tuolit,6
2002,henkilöstötilat,1
2002,terveyskasvatus,1
2002,korut,3
2002,kassakoneet,2
2002,ravintolat,43
2002,20020204,3
2002,20020205,37
2002,tilat työhuoneet,2
2002,pakastimet,1
2002,tilat  työtilat,1
2002,autot,2
2002,huoneet tapaamishuone,1
2002,kalenterit,1
2002,matkustajat,7
2002,käymälät,1
2002,hyllyt,39
2002,akvaariot,3
2002,kuvat,7
2002,20020320,3
2002,vankeihoito,1
2002,sammuttimet,2
2002,lapset,1
2002,20020210,6
2002,liikehuoneistot myymälät,1
2002,20020306,8
2002,seinämaalaukset,6
2002,kulttuurikeskukset,3
2002,tee,1
2002,ammatit työnjohtaja,1
2002,työtilat,5
2002,tilat säilytystilat,1
2002,asemat rautatieasemat,3
2002,rakennukset puurakennukset,4
2002,kalusteet keittiökalusteet,1
2002,AIDS,1
2002,valaisimet,2
2002,kadut,3
2002,työntekijät,1
2002,kerrostalot,6
2002,museot,1
2002,kaapit,18
2002,kylmälaitteet,11
2002,osuustoiminta,2
2002,20020107,11
2002,tuotteet,89
2002,sähköliedet,6
2002,pesualtaat,3
2002,20020130,53
2002,20020131,9
2002,"Helsinki, Fleminginkatu",6
2002,kirjat,13
2002,linja-autot,1
2002,kasviöljyt,1
2002,"Helsinki, Unioninkatu 28",1
2002,maanalaiset tilat,3
2002,20020225,1
2002,lemmikkieläimet kani,2
2002,pähkinät,1
2002,huoneet,1
2002,myymälät,107
2002,henkilöstö esimiehet työnjohto,4
2002,painotuotteet,12
2002,verhot,2
2002,"Helsinki, Runeberginkatu 50",4
2002,tilat henkilöstötilat,9
2002,2002,2
2002,puhelinlaitteet puhelimet,1
2002,"Helsinki, Torikatu 4",11
2002,puurakennukset,1
2002,"Helsinki, Kaisaniemenkatu 6 B",6
2002,työpajat,8
2002,kellot,1
2002,palokunnat,2
2002,asemat,27
2002,mausteet,1
2002,maanalaiset tilat. ilmoitukset,1
2002,ruokalistat,2
2002,"Helsinki, Vyökatu 1",81
2002,myymälärakennukset,2
2002,pihat,8
2002,liikemerkit,4
2002,rangaistuslaitokset vankilat,81
2002,vaatteet työvaatteet,2
2002,nosturit,1
2002,lemmikkieläimet linnut,2
2002,"Helsinki, Kolmas linja 3, 5, 7, 9, 11.",1
2002,talvi,2
2002,20020311,11
2002,cd-levyt,3
2002,ilmoitukset tiedotteet,2
2002,rakennukset,1
2002,tilat peseytymistilat,1
2002,20020208,8
2002,pöydät,7
2002,lääkkeet,1
2002,ilmoituksset tiedotteet,1
2002,tilat työtilat maanalaiset tilat,1
2002,liikenne kaupunkiliikenne,30
2002,riisi,1
2002,kehykset,7
2002,kosmeettiset tuotteet,2
2002,tilat sellit,2
2002,HIV-tartunta,1
2002,raideliikenne rautatieliikenne,30
2002,"Helsinki, Korkeavuorenkatu 26",2
2002,ilmoitustaulu,2
2002,leivonnaiset,1
2002,junat sähköjunat,13
2002,myymäläkalusteet,3
2002,pakkaukset,2
2002,tilat maanalaiset tilat,1
2002,kahvi,1
2002,hälytysajoneuvot ambulanssi,2
2002,jää,1
2002,"Helsinki, Vilhovuorenkuja 12",2
2002,juomat,3
2002,työsuojelu,1
2002,20020104,6
2002,pullot,2
2002,huonekasvit,1
2002,"Helsinki, Unioninkatu 24 A",61
2002,20020103,44
2002,televisiot,1
2002,merivesi,1
2002,huoneet tupakkahuone,1
2002,naiset,1
2002,20020314,24
2002,20020315,5
2002,elintarvikkeet,45
2002,"Helsinki, Erottajankatu 7, 9, 11, 13.",1
2002,20020312,8
2002,20020313,7
2002,"Helsinki,",33
2002,"Helsinki, Elielinaukio 5",1
2002,vankeinhpoito,1
2002,20020319,9
2002,terveydenhoito,2
2002,purjehdus,1
2002,lemmikkieläimet,2
2002,astiat,26
2002,valokuvat,1
2002,vankeinhoito,74
2002,kioskit,1
2002,"Helsinki, Hämeentie 5 a",19
2002,"Helsinki, Hämeentie 5 b",15
2002,pöytäliinat,5
2002,tuulettimet,2
2002,ilmoitukset,6
2002,esimiehet,2
2002,tiedotus,2
2002,makeiset,7
2002,20020307,6
2002,palloilu koripallo,2
2002,20020305,18
2002,rakentaminen,1
2002,veitset,3
2002,kahvikupit,1
2002,huonekalut kaapit asekaapit,1
2002,hotellit,1
2002,näyteikkunat,4
2002,liikehuoneistot,148
2002,myyjät,1
2002,lumi,8
2002,korityöt,5
2002,20020410,2
2002,"Helsinki, Iso-Roobertinkatu 5 - 3",42
2002,asuinrakennukset kerrostalot,2
2002,ilmoitukset tiedottteeet,1
2002,tilat työtilat,19
2002,säilykkeet,16
2002,ruoka,17
2002,korit,6
2002,kahvilat,3
2002,puhelinlaitteeet puhelimet,1
2002,ensiapu,1
2002,koriste-esineet,25
2002,"Helsinki, Kristianinkatu 12",1
2003,jugend,12
2003,"Helsinki, Maurinkatu 2",2
2003,junat,3
2003,valaisimet,5
2003,runkorakenteet portaat,14
2003,"Helsinki, Meritullinkatu 15",6
2003,koristemaalus,12
2003,mainokset,1
2003,20031230,3
2003,portaat,1
2003,"Helsinki, Snellmaninkatu 15",4
2003,liikenne kaupunkiliikenne,3
2003,liput,2
2003,ovet,12
2003,myyntityö,2
2003,"Helsinki, Malmin asema",3
2003,raideliikenne rautatieliikenne,3
2003,myynti,2
2003,2003,15
2003,junaliikenne,3
2003,"Helsinki, Pohjoisranta 10",1
2003,asemat,3
2003,"Helsinki, Kristianinkatu 17",2
2000,taideteokset,16
2000,ikkunat,33
2000,ovet,19
2000,; 2000,2
2000,lahdet,26
2000,junat,1
2000,kuistit,13
2000,julkiset rakennukset konserttitalot kongressitalot,1
2000,pientalot,2
2000,julkiset rakennukset museot,4
2000,ooppera,2
2000,"Helsinki, Mikkolantie 17. Töllinrinne 2.",3
2000,Helsingin ydinkeskusta,2
2000,2000 n,2
2000,puutrhataide,1
2000,rakennukset hirsirakennukset,25
2000,"Helsinki, Vanha Viertotie 9.",3
2000,"Helsinki, Töölönlahti",79
2000,kevät,2
2000,projektit,2
2000,kevyt liikenne,2
2000,liikennevalot,1
2000,autot,3
2000,viheralueet puistot,32
2000,puutarhataide,74
2000,paanut,2
2000,suihkukaivot,1
2000,raiteet,1
2000,aukiot,4
2000,rakennustyömaa,2
2000,kivi,3
2000,"Helsinki, Karamzininkatu 4",1
2000,"Helsinki, Mikkolantie 1.",2
2000,rakeneteet,1
2000,rauniot,24
2000,savupiiput,7
2000,huvimajat,2
2000,kadut,5
2000,kerrostalot,4
2000,sisätilat,1
2000,kaiteet,3
2000,asemalaiturit,1
2000,kesä,2
2000,kevytliikenne,2
2000,rantasaunat,1
2000,puutahataide,1
2000,rakenteet puurakenteet,18
2000,"Helsinki, Siltavoudintie 8. Siltavoudintie 10.",2
2000,rannat,3
2000,rakennukset konserttirakennukset kongressirakennukset,4
2000,katuvalaisimet,5
2000,20000118,3
2000,joukkoliikenne,1
2000,kanalat,3
2000,rautatiet,1
2000,lukot,1
2000,kirkkorakennukset,1
2000,huvilat,20
2000,istutukset,7
2000,laiturit,1
2000,puurakennukset,6
2000,penkit,3
2000,koulut peruskoulu,3
2000,rakenteet,13
2000,puistot,43
2000,20000901,80
2000,kirkolliset rakennukset,1
2000,talvi,3
2000,kivet,1
2000,julkiset rakennukset hallintorakennukset,1
2000,"Helsinki, Satamasaarentie 7",1
2000,jalankulkijat,9
2000,rakennukset,2
2000,asuinalueet,11
2000,portaat,8
2000,pöydät,2
2000,tikkaat,3
2000,"Helsinki, Viertolantie 1 - 7",2
2000,"Helsinki, Siltavoudintie 8.",2
2000,pientaloalueet,2
2000,pyöräily,4
2000,"Helsinki, Annikanpuisto",2
2000,puut lehtipuut,1
2000,koristekasvit kukat,2
2000,Helsinki,2
2000,julkiset rakennukset oopperatalot,2
2000,kaupunkiliikenne,2
2000,puist,1
2000,torpat,1
2000,rakenteet puiset rakenteet,10
2000,"Helsinki, Malmin raitti",1
2000,20000627,36
2000,"Helsinki, Pastori Jussilaisentie 1, 2.  Aino Acktén tie 8, 10.",3
2000,kellotornit,1
2000,"Helsinki, Palokaivon aukio. Kauppalantie 25.",4
2000,"Helsinki, Helsinki",34
2000,rakennukset puurakennukset,11
2000,"Helsinki, Sompiontori",1
2000,puut,7
2000,"Helsinki,",2
2000,satamat asuntotuotanto,2
2000,sisäänkäynnit,5
2000,juhlavuodet  Euroopan kulttuuripääkaupunkivuosi,2
2000,vesialueet lahdet,3
2000,"Helsinki, Mikkolantie",3
2000,kioskit,5
2000,"Helsinki, Puistolantori 5",5
2000,graffitit,1
2000,saunat,3
2000,pöytäliinat,1
2000,teltat,2
2000,ranta-alueet,11
2000,perustukset,3
2000,raideliikenne,1
2000,katokset,1
2000,"Helsinki, Riveliniemi",1
2000,rakennukset museot,2
2000,julkinen liikenne,2
2000,puitot,2
2000,asuinrakennukset,6
2000,2000,35
2000,kukat,11
2000,"Helsinki, Pihlajistontie 1",3
2001,taideteokset,2
2001,"Helsinki, Korkeavuorenkatu 12",1
2001,satamat,3
2001,ikkunat,17
2001,toimistorakennukset,11
2001,"Helsinki, Vallilantie 28-30",2
2001,"Helsinki, Kalliolinnantie 3",4
2001,ovet,5
2001,20010702,3
2001,"Helsinki, Vaakalinnuntie 1-3, Tursontie 11.",2
2001,"Helsinki, Merikannontie",3
2001,ratsuhevonen,1
2001,2001123,4
2001,"Helsinki, Vuotie 4",4
2001,20010810,1
2001,"Helsinki, Koskelantie 39. Valtimontie 2. Kustaa Vaasan tie.",38
2001,"Helsinki, Vanha viertotie 31",6
2001,"Helsinki, Hietaniemen hautausmaa",5
2001,"Helsinki, Varikkotie 2. Viilarintie 5.",16
2001,"Helsinki, Merikannontie 8",3
2001,pakettiautot,9
2001,"Helsinki, Kettutie 19",1
2001,"Helsinki, Kapteeninkatu 7",35
2001,"Helsinki, Itäinen Puistotie 11",6
2001,pesukoneet,15
2001,"Helsinki, Hämeentie 55",47
2001,"Helsinki, Sturenkatu 21",9
2001,tuolit,18
2001,"Helsinki, Ehrenströmintie 18  Kaivopuisto",2
2001,asiakkaat,2
2001,"Helsinki, Teollisuuskatu 5. Sturenkatu 21. Roineentie 10.",26
2001,"Helsinki, Kalliolinnantie",2
2001,"Helsinki, Vanajantie 4 - 6",1
2001,20010713,3
2001,20010712,16
2001,20010711,15
2001,"Helsinki, Itäinen Puistotie",4
2001,autot linja-autot,18
2001,"Helsinki, Asema-aukio",2
2001,ravintolat,8
2001,"Helsinki, Hietalahdenranta 6",12
2001,katuvalaistus,3
2001,"Helsinki, Vanajantie 4-6",3
2001,"Helsinki, Rastilantie 1. Kallvikintie.",2
2001,"Helsinki, Simonkatu 3. Salomonkatu 2",2
2001,"Helsinki, Teollisuuskatu 11, 15, 17, 19, 21.",1
2001,liikennevalot,3
2001,autot,24
2001,"Helsinki, Pieni Roobertinkatu 13",6
2001,hautausmaat,1
2001,merivesi,8
2001,kanavat,8
2001,Autoliikkeet,16
2001,hyllyt,31
2001,"Helsinki, Erottajankatu",8
2001,"Helsinki, Reijolankatu 3. Urheilukatu 44. Mannerheimintie 53.",2
2001,leikkipuistot,1
2001,peruukit,2
2001,liikenne joukkoliikenne,110
2001,20011029,34
2001,videoelokuvat,10
2001,"Helsinki, Rastilantie 1, Kallvikintie.",2
2001,20011024,1
2001,lapset,4
2001,20011113,3
2001,20010725,10
2001,20010720,1
2001,20011120,28
2001,"Helsinki, Pohjoisesplanadi 11 - 13",2
2001,"Helsinki, Roineentie 3",4
2001,20011129,7
2001,ortodoksisuus,40
2001,20010807,3
2001,asemat rautatieasemat,2
2001,"Helsinki, Albertinkatu 12",33
2001,20010803,7
2001,laivat,64
2001,astia ruokailuastiat,1
2001,"Helsinki, Itäinen Puistokatu 8",3
2001,20010920,6
2001,valaisimet,20
2001,kadut,10
2001,miehet,3
2001,20010925,1
2001,kerrostalot,123
2001,"Helsinki, Ratasmyllyntie 2",21
2001,mainokset,1
2001,kirkolliset rakennukset kirkkorakennukset,1
2001,"Helsinki, Vihdintie 21",2
2001,telakkateollisuus,48
2001,erityisalueet hautausmaat haudat,99
2001,tuotteet,28
2001,"Helsinki, Kirkonkyläntie 41. Laulurastaantie 2",6
2001,20011231,35
2001,"Helsinki, Siilitie",6
2001,"Helsinki, Jaalaranta",2
2001,"Helsinki, Porkkalankatu 13",2
2001,tilat eteistilat,1
2001,"Helsinki, Runebergin esplanadi",5
2001,"Helsinki, Teollisuuskatu 5 - Sturenkatu 21",4
2001,venäläiset,39
2001,"Helsinki, Pääskylänkatu 1 - Sturenkatu 17",2
2001,20010708,2
2001,"Helsinki, Merikannontie 6",2
2001,"Helsinki, Pakilantie 66",2
2001,"Helsinki, Teollisuuskatu",1
2001,laivanrakennus,48
2001,"Helsinki, Olympialaituri",1
2001,myymälät,34
2001,rannat,1
2001,verhot,6
2001,vanhustenhuoltolaitokset,34
2001,"Helsinki, Sinikaislankuja 1",4
2001,merentutkimusalukset,12
2001,"Helsinki, Topeliuksenkatu",1
2001,linnut,1
2001,ikäkaudet vanhukset,1
2001,kirkot,1
2001,huvilat,13
2001,laiturit,4
2001,puurakennukset,23
2001,20011206,3
2001,20010130,33
2001,Helsingin kaupungintalo,2
2001,asemat,2
2001,"Helsinki, Laivakatu 1",48
2001,"Helsinki, Kulosaaren silta",1
2001,"Helsinki, Sahaajankatu 50",2
2001,"Helsinki, Lauttasaarentie 25",2
